,Year,State,Source,Gen MWh
23575,2004,OK,Pumped Storage,-233879
23576,2004,OK,Wind,572744
23577,2004,OK,Wood and Wood Derived Fuels,249875
23600,2004,OR,Total,51381278
23601,2004,OR,Coal,3555661
23602,2004,OR,Hydroelectric Conventional,33080819
23603,2004,OR,Natural Gas,13525183
23604,2004,OR,Other,41579
23605,2004,OR,Other Biomass,86140
23606,2004,OR,Petroleum,62933
23607,2004,OR,Wind,619012
23608,2004,OR,Wood and Wood Derived Fuels,409951
23632,2004,PA,Total,214658501
23633,2004,PA,Coal,117175783
23634,2004,PA,Hydroelectric Conventional,3155338
23635,2004,PA,Natural Gas,9813647
23636,2004,PA,Nuclear,77458632
23637,2004,PA,Other,739746
23638,2004,PA,Other Biomass,1289489
23639,2004,PA,Other Gases,583772
23640,2004,PA,Petroleum,4141813
23641,2004,PA,Pumped Storage,-685884
23642,2004,PA,Wind,306312
23643,2004,PA,Wood and Wood Derived Fuels,679853
23684,2004,RI,Total,4939420
23685,2004,RI,Hydroelectric Conventional,5461
23686,2004,RI,Natural Gas,4783907
23687,2004,RI,Other Biomass,101526
23688,2004,RI,Petroleum,48525
23704,2004,SC,Total,97939929
23705,2004,SC,Coal,38922220
23706,2004,SC,Hydroelectric Conventional,2446909
23707,2004,SC,Natural Gas,3797858
23708,2004,SC,Nuclear,51200640
23709,2004,SC,Other,86912
23710,2004,SC,Other Biomass,68960
23711,2004,SC,Other Gases,10
23712,2004,SC,Petroleum,871291
23713,2004,SC,Pumped Storage,-1149090
23714,2004,SC,Wood and Wood Derived Fuels,1694219
23744,2004,SD,Total,7510214
23745,2004,SD,Coal,3620001
23746,2004,SD,Hydroelectric Conventional,3597509
23747,2004,SD,Natural Gas,112255
23748,2004,SD,Other,0
23749,2004,SD,Petroleum,22771
23750,2004,SD,Wind,157678
23760,2004,TN,Total,97594542
23761,2004,TN,Coal,58059632
23762,2004,TN,Hydroelectric Conventional,10408112
23763,2004,TN,Natural Gas,292486
23764,2004,TN,Nuclear,28612271
23765,2004,TN,Other,5799
23766,2004,TN,Other Biomass,41803
23767,2004,TN,Other Gases,13325
23768,2004,TN,Petroleum,190814
23769,2004,TN,Pumped Storage,-817826
23770,2004,TN,Wind,3813
23771,2004,TN,Wood and Wood Derived Fuels,784313
23795,2004,TX,Total,390299132
23796,2004,TX,Coal,148884655
23797,2004,TX,Hydroelectric Conventional,1300609
23798,2004,TX,Natural Gas,188754663
23799,2004,TX,Nuclear,40435372
23800,2004,TX,Other,744556
23801,2004,TX,Other Biomass,251780
23802,2004,TX,Other Gases,4203684
23803,2004,TX,Petroleum,1728906
23804,2004,TX,Wind,3137690
23805,2004,TX,Wood and Wood Derived Fuels,857217
23908,2004,UT,Total,38211977
23909,2004,UT,Coal,36617854
23910,2004,UT,Geothermal,194876
23911,2004,UT,Hydroelectric Conventional,449848
23912,2004,UT,Natural Gas,909850
23913,2004,UT,Other,3126
23914,2004,UT,Other Biomass,3821
23915,2004,UT,Other Gases,0
23916,2004,UT,Petroleum,32601
23939,2004,VA,Total,78900040
23940,2004,VA,Coal,35656006
23941,2004,VA,Hydroelectric Conventional,1583050
23942,2004,VA,Natural Gas,6437809
23943,2004,VA,Nuclear,28315294
23944,2004,VA,Other,488023
23945,2004,VA,Other Biomass,699237
23946,2004,VA,Other Gases,0
23947,2004,VA,Petroleum,5153612
23948,2004,VA,Pumped Storage,-1166111
23949,2004,VA,Wood and Wood Derived Fuels,1733120
23985,2004,VT,Total,5470379
23986,2004,VT,Hydroelectric Conventional,1187256
23987,2004,VT,Natural Gas,3224
23988,2004,VT,Nuclear,3858020
23989,2004,VT,Petroleum,17800
23990,2004,VT,Wind,11364
23991,2004,VT,Wood and Wood Derived Fuels,392714
24005,2004,WA,Total,102165052
24006,2004,WA,Coal,10409331
24007,2004,WA,Hydroelectric Conventional,71575700
24008,2004,WA,Natural Gas,8468800
24009,2004,WA,Nuclear,8981583
24010,2004,WA,Other,66864
24011,2004,WA,Other Biomass,185445
24012,2004,WA,Other Gases,275284
24013,2004,WA,Petroleum,85884
24014,2004,WA,Pumped Storage,-9818
24015,2004,WA,Wind,736576
24016,2004,WA,Wood and Wood Derived Fuels,1389403
24051,2004,WI,Total,60444933
24052,2004,WI,Coal,42148176
24053,2004,WI,Hydroelectric Conventional,1980676
24054,2004,WI,Natural Gas,2405362
24055,2004,WI,Nuclear,11887849
24056,2004,WI,Other,113612
24057,2004,WI,Other Biomass,405443
24058,2004,WI,Petroleum,795619
24059,2004,WI,Wind,103563
24060,2004,WI,Wood and Wood Derived Fuels,604634
24098,2004,WV,Total,89749562
24099,2004,WV,Coal,87584598
24100,2004,WV,Hydroelectric Conventional,1318279
24101,2004,WV,Natural Gas,255310
24102,2004,WV,Other,12753
24103,2004,WV,Other Biomass,1519
24104,2004,WV,Other Gases,147802
24105,2004,WV,Petroleum,267558
24106,2004,WV,Wind,161191
24107,2004,WV,Wood and Wood Derived Fuels,552
24132,2004,WY,Total,44807604
24133,2004,WY,Coal,43345740
24134,2004,WY,Hydroelectric Conventional,593147
24135,2004,WY,Natural Gas,86897
24136,2004,WY,Other,106700
24137,2004,WY,Other Gases,12746
24138,2004,WY,Petroleum,45859
24139,2004,WY,Wind,616515
24156,2005,AK,Total,6576659
24157,2005,AK,Coal,624318
24158,2005,AK,Hydroelectric Conventional,1463942
24159,2005,AK,Natural Gas,3723626
24160,2005,AK,Other Biomass,4873
24161,2005,AK,Petroleum,758929
24162,2005,AK,Wind,589
24163,2005,AK,Wood and Wood Derived Fuels,383
24180,2005,AL,Total,137948581
24181,2005,AL,Coal,78128457
24182,2005,AL,Hydroelectric Conventional,10144581
24183,2005,AL,Natural Gas,13869451
24184,2005,AL,Nuclear,31694223
24185,2005,AL,Other,25093
24186,2005,AL,Other Biomass,16414
24187,2005,AL,Other Gases,106864
24188,2005,AL,Petroleum,333110
24189,2005,AL,Wood and Wood Derived Fuels,3630388
24212,2005,AR,Total,47794509
24213,2005,AR,Coal,23037144
24214,2005,AR,Hydroelectric Conventional,3082516
24215,2005,AR,Natural Gas,6005660
24216,2005,AR,Nuclear,13689571
24217,2005,AR,Other,15293
24218,2005,AR,Other Biomass,27693
24219,2005,AR,Petroleum,208101
24220,2005,AR,Pumped Storage,20702
24221,2005,AR,Wood and Wood Derived Fuels,1707830
24246,2005,AZ,Total,101478654
24247,2005,AZ,Coal,40143534
24248,2005,AZ,Hydroelectric Conventional,6410064
24249,2005,AZ,Natural Gas,28893013
24250,2005,AZ,Nuclear,25807446
24251,2005,AZ,Other Biomass,48356
24252,2005,AZ,Petroleum,43237
24253,2005,AZ,Pumped Storage,107365
24254,2005,AZ,Solar Thermal and Photovoltaic,13581
24255,2005,AZ,Wood and Wood Derived Fuels,12058
24279,2005,CA,Total,200292818
24280,2005,CA,Coal,2135375
24281,2005,CA,Geothermal,13022639
24282,2005,CA,Hydroelectric Conventional,39631867
24283,2005,CA,Natural Gas,93353849
24284,2005,CA,Nuclear,36154898
24285,2005,CA,Other,419508
24286,2005,CA,Other Biomass,2223526
24287,2005,CA,Other Gases,2279584
24288,2005,CA,Petroleum,2543697
24289,2005,CA,Pumped Storage,119793
24290,2005,CA,Solar Thermal and Photovoltaic,536713
24291,2005,CA,Wind,4262229
24292,2005,CA,Wood and Wood Derived Fuels,3609139
24339,2005,CO,Total,49616694
24340,2005,CO,Coal,35570135
24341,2005,CO,Hydroelectric Conventional,1415296
24342,2005,CO,Natural Gas,11923290
24343,2005,CO,Other,0
24344,2005,CO,Other Biomass,33879
24345,2005,CO,Other Gases,2430
24346,2005,CO,Petroleum,17046
24347,2005,CO,Pumped Storage,-122063
24348,2005,CO,Wind,776234
24349,2005,CO,Wood and Wood Derived Fuels,448
24376,2005,CT,Total,33549747
24377,2005,CT,Coal,3996492
24378,2005,CT,Hydroelectric Conventional,478199
24379,2005,CT,Natural Gas,8863892
24380,2005,CT,Nuclear,15562122
24381,2005,CT,Other,739952
24382,2005,CT,Other Biomass,746021
24383,2005,CT,Other Gases,1566
24384,2005,CT,Petroleum,3155842
24385,2005,CT,Pumped Storage,-1653
24386,2005,CT,Wood and Wood Derived Fuels,7314
24412,2005,DC,Total,226042
24413,2005,DC,Petroleum,226042
24416,2005,DE,Total,8136568
24417,2005,DE,Coal,4832844
24418,2005,DE,Natural Gas,1590817
24419,2005,DE,Other Gases,492668
24420,2005,DE,Petroleum,1220239
24437,2005,FL,Total,220256412
24438,2005,FL,Coal,62515301
24439,2005,FL,Hydroelectric Conventional,266159
24440,2005,FL,Natural Gas,83595195
24441,2005,FL,Nuclear,28758826
24442,2005,FL,Other,3579461
24443,2005,FL,Other Biomass,2304956
24444,2005,FL,Other Gases,13240
24445,2005,FL,Petroleum,37201034
24446,2005,FL,Wood and Wood Derived Fuels,2022240
24483,2005,GA,Total,136667892
24484,2005,GA,Coal,87182259
24485,2005,GA,Hydroelectric Conventional,4032053
24486,2005,GA,Natural Gas,9771034
24487,2005,GA,Nuclear,31534259
24488,2005,GA,Other,52527
24489,2005,GA,Other Biomass,77123
24490,2005,GA,Petroleum,1033092
24491,2005,GA,Pumped Storage,-209221
24492,2005,GA,Wood and Wood Derived Fuels,3194765
24518,2005,HI,Total,11522805
24519,2005,HI,Coal,1630918
24520,2005,HI,Geothermal,221597
24521,2005,HI,Hydroelectric Conventional,96188
24522,2005,HI,Other,149006
24523,2005,HI,Other Biomass,309740
24524,2005,HI,Other Gases,41133
24525,2005,HI,Petroleum,9067592
24526,2005,HI,Wind,6632
24549,2005,IA,Total,44156160
24550,2005,IA,Coal,34252334
24551,2005,IA,Hydroelectric Conventional,959526
24552,2005,IA,Natural Gas,2480870
24553,2005,IA,Nuclear,4538313
24554,2005,IA,Other,11573
24555,2005,IA,Other Biomass,116842
24556,2005,IA,Petroleum,149568
24557,2005,IA,Wind,1647134
24582,2005,ID,Total,10824984
24583,2005,ID,Coal,95181
24584,2005,ID,Hydroelectric Conventional,8542121
24585,2005,ID,Natural Gas,1597280
24586,2005,ID,Other,30766
24587,2005,ID,Petroleum,5
24588,2005,ID,Wood and Wood Derived Fuels,559631
24605,2005,IL,Total,194120146
24606,2005,IL,Coal,92265190
24607,2005,IL,Hydroelectric Conventional,129037
24608,2005,IL,Natural Gas,7114251
24609,2005,IL,Nuclear,93263001
24610,2005,IL,Other,39797
24611,2005,IL,Other Biomass,641735
24612,2005,IL,Other Gases,198799
24613,2005,IL,Petroleum,327190
24614,2005,IL,Wind,141146
24648,2005,IN,Total,130371573
24649,2005,IN,Coal,122833478
24650,2005,IN,Hydroelectric Conventional,438282
24651,2005,IN,Natural Gas,3615305
24652,2005,IN,Other,434444
24653,2005,IN,Other Biomass,67692
24654,2005,IN,Other Gases,2721577
24655,2005,IN,Petroleum,260794
24684,2005,KS,Total,45862696
24685,2005,KS,Coal,34480731
24686,2005,KS,Hydroelectric Conventional,11337
24687,2005,KS,Natural Gas,1137482
24688,2005,KS,Nuclear,8820945
24689,2005,KS,Petroleum,986378
24690,2005,KS,Wind,425823
24705,2005,KY,Total,97822419
24706,2005,KY,Coal,89083113
24707,2005,KY,Hydroelectric Conventional,2961193
24708,2005,KY,Natural Gas,1654052
24709,2005,KY,Other,16973
24710,2005,KY,Other Biomass,63316
24711,2005,KY,Other Gases,4991
24712,2005,KY,Petroleum,3680685
24713,2005,KY,Wood and Wood Derived Fuels,358096
24730,2005,LA,Total,92616878
24731,2005,LA,Coal,23087365
24732,2005,LA,Hydroelectric Conventional,810948
24733,2005,LA,Natural Gas,44167904
24734,2005,LA,Nuclear,15676353
24735,2005,LA,Other,549731
24736,2005,LA,Other Biomass,80397
24737,2005,LA,Other Gases,1896725
24738,2005,LA,Petroleum,3541084
24739,2005,LA,Wood and Wood Derived Fuels,2806371
24764,2005,MA,Total,47515443
24765,2005,MA,Coal,12033546
24766,2005,MA,Hydroelectric Conventional,1041950
24767,2005,MA,Natural Gas,20369467
24768,2005,MA,Nuclear,5475057
24769,2005,MA,Other,772307
24770,2005,MA,Other Biomass,1138288
24771,2005,MA,Petroleum,7026444
24772,2005,MA,Pumped Storage,-461643
24773,2005,MA,Wood and Wood Derived Fuels,120027
24803,2005,MD,Total,52661600
24804,2005,MD,Coal,29302792
24805,2005,MD,Hydroelectric Conventional,1703639
24806,2005,MD,Natural Gas,1886986
24807,2005,MD,Nuclear,14703221
24808,2005,MD,Other,293561
24809,2005,MD,Other Biomass,417380
24810,2005,MD,Other Gases,342466
24811,2005,MD,Petroleum,3805569
24812,2005,MD,Wood and Wood Derived Fuels,205985
24842,2005,ME,Total,18843978
24843,2005,ME,Coal,320271
24844,2005,ME,Hydroelectric Conventional,4090926
24845,2005,ME,Natural Gas,8398453
24846,2005,ME,Other,344693
24847,2005,ME,Other Biomass,290230
24848,2005,ME,Other Gases,54
24849,2005,ME,Petroleum,1621391
24850,2005,ME,Wood and Wood Derived Fuels,3777959
24882,2005,MI,Total,121619771
24883,2005,MI,Coal,70322976
24884,2005,MI,Hydroelectric Conventional,1461708
24885,2005,MI,Natural Gas,13763892
24886,2005,MI,Nuclear,32871574
24887,2005,MI,Other,561861
24888,2005,MI,Other Biomass,716561
24889,2005,MI,Other Gases,372119
24890,2005,MI,Petroleum,877559
24891,2005,MI,Pumped Storage,-1106241
24892,2005,MI,Wind,1848
24893,2005,MI,Wood and Wood Derived Fuels,1775914
24935,2005,MN,Total,53018995
24936,2005,MN,Coal,32949845
24937,2005,MN,Hydroelectric Conventional,774729
24938,2005,MN,Natural Gas,2707267
24939,2005,MN,Nuclear,12835219
24940,2005,MN,Other,323518
24941,2005,MN,Other Biomass,413281
24942,2005,MN,Petroleum,776309
24943,2005,MN,Wind,1582477
24944,2005,MN,Wood and Wood Derived Fuels,656350
24981,2005,MO,Total,90828230
24982,2005,MO,Coal,77436559
24983,2005,MO,Hydroelectric Conventional,1159326
24984,2005,MO,Natural Gas,3865946
24985,2005,MO,Nuclear,8030577
24986,2005,MO,Other,69737
24987,2005,MO,Other Biomass,8598
24988,2005,MO,Other Gases,2383
24989,2005,MO,Petroleum,169173
24990,2005,MO,Pumped Storage,85932
24991,2005,MO,Wood and Wood Derived Fuels,0
25016,2005,MS,Total,45067453
25017,2005,MS,Coal,16635884
25018,2005,MS,Natural Gas,15360066
25019,2005,MS,Nuclear,10077846
25020,2005,MS,Other,6947
25021,2005,MS,Other Biomass,5344
25022,2005,MS,Other Gases,20166
25023,2005,MS,Petroleum,1444848
25024,2005,MS,Wood and Wood Derived Fuels,1516353
25044,2005,MT,Total,27938778
25045,2005,MT,Coal,17823339
25046,2005,MT,Hydroelectric Conventional,9587349
25047,2005,MT,Natural Gas,26938
25048,2005,MT,Other Gases,14665
25049,2005,MT,Petroleum,414876
25050,2005,MT,Wood and Wood Derived Fuels,71612
25068,2005,NC,Total,129748578
25069,2005,NC,Coal,78435700
25070,2005,NC,Hydroelectric Conventional,5396502
25071,2005,NC,Natural Gas,3159377
25072,2005,NC,Nuclear,39981739
25073,2005,NC,Other,302737
25074,2005,NC,Other Biomass,98442
25075,2005,NC,Other Gases,0
25076,2005,NC,Petroleum,518869
25077,2005,NC,Pumped Storage,146505
25078,2005,NC,Wood and Wood Derived Fuels,1708706
25113,2005,ND,Total,31932615
25114,2005,ND,Coal,30258759
25115,2005,ND,Hydroelectric Conventional,1341824
25116,2005,ND,Natural Gas,8012
25117,2005,ND,Other Biomass,9989
25118,2005,ND,Other Gases,59422
25119,2005,ND,Petroleum,34265
25120,2005,ND,Wind,220345
25135,2005,NE,Total,31464734
25136,2005,NE,Coal,20818171
25137,2005,NE,Hydroelectric Conventional,871473
25138,2005,NE,Natural Gas,802983
25139,2005,NE,Nuclear,8801841
25140,2005,NE,Other Biomass,42646
25141,2005,NE,Other Gases,6
25142,2005,NE,Petroleum,31005
25143,2005,NE,Wind,96608
25162,2005,NH,Total,24470013
25163,2005,NH,Coal,4072987
25164,2005,NH,Hydroelectric Conventional,1798903
25165,2005,NH,Natural Gas,6784735
25166,2005,NH,Nuclear,9455885
25167,2005,NH,Other,58462
25168,2005,NH,Other Biomass,156166
25169,2005,NH,Other Gases,0
25170,2005,NH,Petroleum,1357144
25171,2005,NH,Wood and Wood Derived Fuels,785731
25193,2005,NJ,Total,60549583
25194,2005,NJ,Coal,11625419
25195,2005,NJ,Hydroelectric Conventional,31113
25196,2005,NJ,Natural Gas,15366165
25197,2005,NJ,Nuclear,31391685
25198,2005,NJ,Other,537609
25199,2005,NJ,Other Biomass,874905
25200,2005,NJ,Other Gases,64932
25201,2005,NJ,Petroleum,940463
25202,2005,NJ,Pumped Storage,-282707
25233,2005,NM,Total,35135642
25234,2005,NM,Coal,29947248
25235,2005,NM,Hydroelectric Conventional,164993
25236,2005,NM,Natural Gas,4187215
25237,2005,NM,Other Biomass,4647
25238,2005,NM,Petroleum,36909
25239,2005,NM,Wind,794630
25257,2005,NV,Total,40213752
25258,2005,NV,Coal,18384261
25259,2005,NV,Geothermal,1262707
25260,2005,NV,Hydroelectric Conventional,1702380
25261,2005,NV,Natural Gas,18835623
25262,2005,NV,Other Gases,8281
25263,2005,NV,Petroleum,20500
25278,2005,NY,Total,146887419
25279,2005,NY,Coal,20597640
25280,2005,NY,Hydroelectric Conventional,25782518
25281,2005,NY,Natural Gas,31872701
25282,2005,NY,Nuclear,42443152
25283,2005,NY,Other,970907
25284,2005,NY,Other Biomass,1357738
25285,2005,NY,Petroleum,24012783
25286,2005,NY,Pumped Storage,-780731
25287,2005,NY,Wind,102990
25288,2005,NY,Wood and Wood Derived Fuels,527721
25325,2005,OH,Total,156976323
25326,2005,OH,Coal,136825598
25327,2005,OH,Hydroelectric Conventional,515744
25328,2005,OH,Natural Gas,2695628
25329,2005,OH,Nuclear,14802733
25330,2005,OH,Other,2299
25331,2005,OH,Other Biomass,26761
25332,2005,OH,Other Gases,298339
25333,2005,OH,Petroleum,1390393
25334,2005,OH,Wind,13268
25335,2005,OH,Wood and Wood Derived Fuels,405560
25367,2005,OK,Total,68607827
25368,2005,OK,Coal,36308556
25369,2005,OK,Hydroelectric Conventional,2630361
25370,2005,OK,Natural Gas,28590220
25371,2005,OK,Other,6314
25372,2005,OK,Other Biomass,0
25373,2005,OK,Other Gases,18838
25374,2005,OK,Petroleum,70342
25375,2005,OK,Pumped Storage,-153825
25376,2005,OK,Wind,847773
25377,2005,OK,Wood and Wood Derived Fuels,289248
25402,2005,OR,Total,49325003
25403,2005,OR,Coal,3466486
25404,2005,OR,Hydroelectric Conventional,30948345
25405,2005,OR,Natural Gas,13190996
25406,2005,OR,Other,40477
25407,2005,OR,Other Biomass,98043
25408,2005,OR,Petroleum,78187
25409,2005,OR,Wind,734274
25410,2005,OR,Wood and Wood Derived Fuels,768195
25435,2005,PA,Total,218091125
25436,2005,PA,Coal,120933254
25437,2005,PA,Hydroelectric Conventional,2232179
25438,2005,PA,Natural Gas,10807750
25439,2005,PA,Nuclear,76289432
25440,2005,PA,Other,730615
25441,2005,PA,Other Biomass,1357703
25442,2005,PA,Other Gases,540065
25443,2005,PA,Petroleum,4939562
25444,2005,PA,Pumped Storage,-711041
25445,2005,PA,Wind,284241
25446,2005,PA,Wood and Wood Derived Fuels,687364
25483,2005,RI,Total,6053294
25484,2005,RI,Hydroelectric Conventional,6734
25485,2005,RI,Natural Gas,5989390
25486,2005,RI,Other Biomass,0
25487,2005,RI,Petroleum,57170
25503,2005,SC,Total,102514665
25504,2005,SC,Coal,39692059
25505,2005,SC,Hydroelectric Conventional,2938147
25506,2005,SC,Natural Gas,5414183
25507,2005,SC,Nuclear,53137554
25508,2005,SC,Other,93680
25509,2005,SC,Other Biomass,87659
25510,2005,SC,Other Gases,5642
25511,2005,SC,Petroleum,618434
25512,2005,SC,Pumped Storage,-1198675
25513,2005,SC,Wood and Wood Derived Fuels,1725981
25543,2005,SD,Total,6520769
25544,2005,SD,Coal,2996347
25545,2005,SD,Hydroelectric Conventional,3074566
25546,2005,SD,Natural Gas,270946
25547,2005,SD,Other,21
25548,2005,SD,Petroleum,20785
25549,2005,SD,Wind,158104
25559,2005,TN,Total,97117165
25560,2005,TN,Coal,59051476
25561,2005,TN,Hydroelectric Conventional,9309541
25562,2005,TN,Natural Gas,531165
25563,2005,TN,Nuclear,27803108
25564,2005,TN,Other,8600
25565,2005,TN,Other Biomass,68191
25566,2005,TN,Other Gases,14598
25567,2005,TN,Petroleum,230527
25568,2005,TN,Pumped Storage,-597935
25569,2005,TN,Wind,3339
25570,2005,TN,Wood and Wood Derived Fuels,694555
25594,2005,TX,Total,396668722
25595,2005,TX,Coal,148358023
25596,2005,TX,Hydroelectric Conventional,1332560
25597,2005,TX,Natural Gas,197665258
25598,2005,TX,Nuclear,38232493
25599,2005,TX,Other,890313
25600,2005,TX,Other Biomass,246705
25601,2005,TX,Other Gases,3271768
25602,2005,TX,Petroleum,1582695
25603,2005,TX,Wind,4237209
25604,2005,TX,Wood and Wood Derived Fuels,851698
25709,2005,UT,Total,38165131
25710,2005,UT,Coal,35970405
25711,2005,UT,Geothermal,184802
25712,2005,UT,Hydroelectric Conventional,784463
25713,2005,UT,Natural Gas,1177501
25714,2005,UT,Other,3102
25715,2005,UT,Other Biomass,3948
25716,2005,UT,Other Gases,0
25717,2005,UT,Petroleum,40909
25740,2005,VA,Total,78943045
25741,2005,VA,Coal,35424875
25742,2005,VA,Hydroelectric Conventional,1484353
25743,2005,VA,Natural Gas,8294770
25744,2005,VA,Nuclear,27918481
25745,2005,VA,Other,478834
25746,2005,VA,Other Biomass,695203
25747,2005,VA,Other Gases,0
25748,2005,VA,Petroleum,4264659
25749,2005,VA,Pumped Storage,-1420823
25750,2005,VA,Wood and Wood Derived Fuels,1802693
25785,2005,VT,Total,5716755
25786,2005,VT,Hydroelectric Conventional,1210811
25787,2005,VT,Natural Gas,2240
25788,2005,VT,Nuclear,4071547
25789,2005,VT,Petroleum,10179
25790,2005,VT,Wind,11486
25791,2005,VT,Wood and Wood Derived Fuels,410491
25806,2005,WA,Total,101965850
25807,2005,WA,Coal,10494407
25808,2005,WA,Hydroelectric Conventional,72074649
25809,2005,WA,Natural Gas,8578546
25810,2005,WA,Nuclear,8242273
25811,2005,WA,Other,64822
25812,2005,WA,Other Biomass,190390
25813,2005,WA,Other Gases,321724
25814,2005,WA,Petroleum,67295
25815,2005,WA,Pumped Storage,8473
25816,2005,WA,Wind,498470
25817,2005,WA,Wood and Wood Derived Fuels,1424802
25852,2005,WI,Total,61824664
25853,2005,WI,Coal,41729313
25854,2005,WI,Hydroelectric Conventional,1740219
25855,2005,WI,Natural Gas,6386794
25856,2005,WI,Nuclear,9920991
25857,2005,WI,Other,119183
25858,2005,WI,Other Biomass,348759
25859,2005,WI,Petroleum,746510
25860,2005,WI,Wind,92544
25861,2005,WI,Wood and Wood Derived Fuels,740350
25899,2005,WV,Total,93626285
25900,2005,WV,Coal,91417003
25901,2005,WV,Hydroelectric Conventional,1447566
25902,2005,WV,Natural Gas,287092
25903,2005,WV,Other,11215
25904,2005,WV,Other Biomass,253
25905,2005,WV,Other Gases,85511
25906,2005,WV,Petroleum,223293
